lesson,grade,course,concept,lesson class,current A/B interactions,current C/D interactions,misconception burden,candidate existing engine,expected learner gain,reuse potential,priority,decision,justification
se-03-01,9,Algebra 1: Systems of Linear Equations,eliminate-add-subtract,A,4,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-03-02,9,Algebra 1: Systems of Linear Equations,eliminate-scale-one,C,4,3,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,28.09,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-03-03,9,Algebra 1: Systems of Linear Equations,eliminate-scale-both,C,3,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-04-01,9,Algebra 1: Systems of Linear Equations,word-total-difference,A,1,6,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,6.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-04-02,9,Algebra 1: Systems of Linear Equations,word-count-value,C,1,6,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-04-03,9,Algebra 1: Systems of Linear Equations,word-choose-interpret,B,0,7,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,5.25,KEEP,"Potential conceptual gap, but no obvious existing-engine fit from the mechanical scan; requires human necessity audit before any implementation."
knb-01-01,0,Teen Numbers,knb-ten-plus-one,A,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-01-02,0,Teen Numbers,knb-ten-plus-two,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-01-03,0,Teen Numbers,knb-build-teen,C,5,1,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-01-04,0,Teen Numbers,knb-11-13,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-02-01,0,Teen Numbers,knb-14-16,A,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-02-02,0,Teen Numbers,knb-17-19,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-02-03,0,Teen Numbers,knb-decompose-teen,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-02-04,0,Teen Numbers,knb-teen-equation,C,3,3,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,20.07,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-03-01,0,Teen Numbers,knb-leftover-ones,A,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-03-02,0,Teen Numbers,knb-teen-line,C,5,1,1,numberLineHop,Learner could manipulate the numberLineHop model and observe a state-dependent consequence before symbolic/retrieval checks.,452,13.24,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-03-03,0,Teen Numbers,knb-identify-teen,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
knb-03-04,0,Teen Numbers,knb-teen-apply,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-01-01,1,Grade 1: Tens & Ones,tno-ten-bundle,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-01-02,1,Grade 1: Tens & Ones,tno-tens-ones,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-01-03,1,Grade 1: Tens & Ones,tno-blocks,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-02-01,1,Grade 1: Tens & Ones,tno-expand,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-02-02,1,Grade 1: Tens & Ones,tno-read-expanded,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-02-03,1,Grade 1: Tens & Ones,tno-digit-value,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-03-01,1,Grade 1: Tens & Ones,tno-ten-more-less,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-03-02,1,Grade 1: Tens & Ones,tno-add-tens,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-03-03,1,Grade 1: Tens & Ones,tno-subtract-tens,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
tno-04-01,1,Grade 1: Tens & Ones,tno-compare-tens,A,0,7,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,"Potential conceptual gap, but no obvious existing-engine fit from the mechanical scan; requires human necessity audit before any implementation."
tno-04-02,1,Grade 1: Tens & Ones,tno-compare-ones,C,0,7,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
tno-04-03,1,Grade 1: Tens & Ones,tno-compare-any,C,0,7,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
rns-01-01,8,Grade 8: The Real Number System,rns-repeat-or-terminate,A,8,0,3,hundredthsGrid,Learner could manipulate the hundredthsGrid model and observe a state-dependent consequence before symbolic/retrieval checks.,36,85.02,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
rns-01-02,8,Grade 8: The Real Number System,rns-predict-terminate,C,0,7,3,hundredthsGrid,Learner could manipulate the hundredthsGrid model and observe a state-dependent consequence before symbolic/retrieval checks.,36,28.34,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
rns-01-03,8,Grade 8: The Real Number System,rns-convert-to-fraction,C,6,0,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,36.11,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
rns-02-01,8,Grade 8: The Real Number System,rns-irrational-exists,A,0,7,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,108.32,CHANGE,"Zero A/B interaction in an acquisition lesson; existing fractionBar offers a causal model, so reuse should be audited before any new engine."
rns-02-02,8,Grade 8: The Real Number System,rns-classify,C,0,6,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.8,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
rns-02-03,8,Grade 8: The Real Number System,rns-density,C,0,6,3,numberLineHop,Learner could manipulate the numberLineHop model and observe a state-dependent consequence before symbolic/retrieval checks.,452,47.66,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
rns-03-01,8,Grade 8: The Real Number System,rns-estimate-integer-bounds,A,1,5,3,numberLineHop,Learner could manipulate the numberLineHop model and observe a state-dependent consequence before symbolic/retrieval checks.,452,142.99,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
rns-03-02,8,Grade 8: The Real Number System,rns-locate-number-line,C,1,5,3,numberLineHop,Learner could manipulate the numberLineHop model and observe a state-dependent consequence before symbolic/retrieval checks.,452,47.66,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
