source,lesson_id,step_path,figure_id,render_decision,adversarial_decision,risk_reasons,binding_key,illustration_description,accompanying_text
content/courses/shapes-measure-g1/lessons/smg1-02-03.json,smg1-02-03,steps.0,halves-quarters,RENDER,PASS,,a5248796,"A circle cut into two equal halves, one sky and one plain, and a rectangle cut into four equal quarters, alternating sky and tangerine.","If you cut a whole into fourths, two of those fourths together make one half. Fourths are smaller pieces than halves — it takes 2 of them to match 1 half."
content/courses/shapes-measure-g1/lessons/smg1-02-03.json,smg1-02-03,steps.3,smg1-pizza-share,RENDER,PASS,,b5c932b8,Split a pizza into halves and each person gets a big piece; split into fourths and each piece is smaller.,"Think of a pizza: split into halves, each person gets a big piece. Split into fourths, each person gets a smaller piece — but 2 of those small pieces put together equal 1 big half-piece."
content/courses/shapes-measure-g1/lessons/smg1-02-03.json,smg1-02-03,steps.5,smg1-fourths-halves,RENDER,PASS,,bfdd4a84,"Halves and fourths connect: two halves make a whole, four fourths make a whole, and two fourths make one half.","So halves and fourths connect: 2 halves make a whole, and 4 fourths make a whole — and 2 fourths make 1 half. More pieces always means smaller pieces."
content/courses/shapes-measure-g1/lessons/smg1-03-01.json,smg1-03-01,steps.0,length-compare,RENDER,PASS,,05cb2f2b,"A pencil measured as five paperclips long and an eraser measured as three paperclips long, lined up to compare — the pencil is longer.",You can measure length by counting how many small objects fit end to end — like paperclips. A pencil that's 5 paperclips long is longer than an eraser that's 3 paperclips long. More units means longer.
content/courses/shapes-measure-g1/lessons/smg1-03-01.json,smg1-03-01,steps.3,smg1-fewer-shorter,RENDER,PASS,,409d2f49,Fewer units means shorter: a pencil that is four paperclips long is shorter than one that is six paperclips long.,"The same idea tells you which is shorter — just look for the smaller count. Fewer units means shorter, the same way more units means longer."
content/courses/shapes-measure-g1/lessons/smg1-03-01.json,smg1-03-01,steps.5,smg1-same-unit,RENDER,PASS,,d51481d8,Always compare with the same unit: measuring one thing in paperclips and another in blocks is not a fair compare.,"Always compare with the same unit. If a pencil is measured in paperclips and an eraser is measured in cubes, you can't compare their counts directly — the units have to match."
content/courses/shapes-measure-g1/lessons/smg1-03-02.json,smg1-03-02,steps.0,length-compare,RENDER,PASS,,6dceb0ab,"A pencil measured as five paperclips long and an eraser measured as three paperclips long, lined up to compare — the pencil is longer.",You can find exactly how much longer one thing is by subtracting the counts. A pencil at 5 paperclips and an eraser at 3 paperclips: 5 − 3 = 2. The pencil is 2 paperclips longer.
content/courses/shapes-measure-g1/lessons/smg1-03-02.json,smg1-03-02,steps.3,smg1-sub-gap,RENDER,PASS,,daf664e3,Subtraction tells the gap between two counts: a length of seven units and one of four units differ by three.,"Subtraction always tells you the gap between two counts, no matter which unit you're using — paperclips, cubes, or blocks."
content/courses/shapes-measure-g1/lessons/smg1-03-02.json,smg1-03-02,steps.5,smg1-order-matters,RENDER,PASS,,02d64e37,Order matters when subtracting lengths: always take the smaller count away from the bigger count.,"Order matters when you subtract — always take the smaller count away from the bigger count, so the difference comes out positive."
content/courses/shapes-measure-g1/lessons/smg1-03-03.json,smg1-03-03,steps.0,length-compare,RENDER,PASS,,241084d5,"A pencil measured as five paperclips long and an eraser measured as three paperclips long, lined up to compare — the pencil is longer.","With three objects, find the biggest count for the longest and the smallest count for the shortest. Crayon 4, marker 7, ruler 6 cubes: the marker (7) is longest, the crayon (4) is shortest."
content/courses/shapes-measure-g1/lessons/smg1-03-03.json,smg1-03-03,steps.3,smg1-three-counts,RENDER,PASS,,41c4b330,"To find longest and shortest of three, look at every count: a bar of three, a bar of six, and a bar of four.",You still just compare all three counts — no shortcuts. Look at every number before deciding which is biggest and which is smallest.
content/courses/shapes-measure-g1/lessons/smg1-03-03.json,smg1-03-03,steps.5,smg1-middle-between,RENDER,PASS,,2b29c17e,The middle object is neither longest nor shortest: knowing the shortest and the longest leaves the middle in between.,"The middle object is neither longest nor shortest — it's in between. Knowing the extremes still tells you a lot, even without naming the middle one."
content/courses/shapes-measure-g1/lessons/smg1-04-01.json,smg1-04-01,steps.0,clock-face,RENDER,PASS,,ed763b9e,"A clock face with an hour hand pointing to three and a minute hand pointing to twelve, showing three o'clock.","A clock has a short **hour hand** and a long **minute hand**. When the minute hand points straight up to 12, it's exactly on the hour — read the hour hand's number and add "":00""."
content/courses/shapes-measure-g1/lessons/smg1-04-01.json,smg1-04-01,steps.3,smg1-on-hour,RENDER,PASS,,1cbd3d4d,"On the hour the minute hand points to twelve, meaning zero minutes; here the hour hand points to three, so it is three o'clock.","The minute hand at 12 always means "":00"" — no matter which number the hour hand points to. Read the hour hand first, then check the minute hand is at 12."
content/courses/shapes-measure-g1/lessons/smg1-04-01.json,smg1-04-01,steps.5,smg1-twelve-oclock,RENDER,PASS,,bddb65ac,At twelve o'clock both hands point to twelve — the one time both hands overlap at the top.,"Even at 12 o'clock, both hands point to 12 — that's the one time both hands overlap on the hour."
content/courses/shapes-measure-g1/lessons/smg1-04-02.json,smg1-04-02,steps.0,clock-face,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=3+12;text=6+30+2],6504cfa1,"A clock face with an hour hand pointing to three and a minute hand pointing to twelve, showing three o'clock.","When the minute hand points straight down to 6, it's **half past** the hour — the hour hand sits between two numbers. Read the SMALLER number and add "":30""."
content/courses/shapes-measure-g1/lessons/smg1-04-02.json,smg1-04-02,steps.3,smg1-half-past,RENDER,PASS,,b7dd891b,"At half past the minute hand points to six and the hour hand sits halfway between numbers; here it is half past three, or three thirty.","The hour hand doesn't jump straight to the next number — it moves slowly, so at half past it's caught halfway between the two numbers it's traveling between."
content/courses/shapes-measure-g1/lessons/smg1-04-02.json,smg1-04-02,steps.5,smg1-hour-passed,RENDER,PASS,,079f13c1,"At half past, take the number the hour hand has already passed: between three and four it is half past three.","This works no matter which hour you're between. Always take the number the hour hand HAS passed, not the one it's heading toward."
content/courses/shapes-measure-g1/lessons/smg1-04-03.json,smg1-04-03,steps.0,clock-face,RENDER,PASS,,da686527,"A clock face with an hour hand pointing to three and a minute hand pointing to twelve, showing three o'clock.","Check the minute hand first: pointing to 12 means "":00"" (on the hour); pointing to 6 means "":30"" (half past). Then read the hour from the hour hand."
content/courses/shapes-measure-g1/lessons/smg1-04-03.json,smg1-04-03,steps.3,smg1-minute-clue,RENDER,PASS,,61e46ffc,"The minute hand is the fastest clue: pointing straight up to twelve means o'clock, pointing straight down to six means half past.","The minute hand's position is the fastest clue: straight up (12) or straight down (6). Check that first, then find the hour."
content/courses/shapes-measure-g1/lessons/smg1-04-03.json,smg1-04-03,steps.5,smg1-short-long,RENDER,PASS,,98aa5846,The short hand tells the hour and the long hand tells the minutes; do not mix them up.,"Mixing up which hand tells the hour is a common slip. Remember: SHORT hand is the hour, LONG hand tells you "":00"" or "":30""."
content/courses/shapes-shares-g2/lessons/ssg2-01-01.json,ssg2-01-01,steps.0,extended-shapes,RENDER,PASS,,346aed45,"A heptagon with seven sides, an octagon with eight sides, and a square pyramid with a square base and four triangular faces meeting at a point.",Shapes can have even more sides than a hexagon. A **heptagon** has 7 sides and 7 corners. An **octagon** has 8 sides and 8 corners — like a stop sign.
content/courses/shapes-shares-g2/lessons/ssg2-01-01.json,ssg2-01-01,steps.3,ssg2-name-by-sides,RENDER,PASS,,330bbc3f,"Given the number of sides, name the shape: seven sides always makes a heptagon.","You can go backward too: given the number of sides, name the shape. 7 sides always means a heptagon."
content/courses/shapes-shares-g2/lessons/ssg2-01-01.json,ssg2-01-01,steps.5,ssg2-corners-sides,RENDER,PASS,,08fb3ed1,Corners always match sides: a heptagon's seven sides come with seven corners.,"Corners always match sides, even for these bigger shapes — a heptagon's 7 sides mean 7 corners too."
content/courses/shapes-shares-g2/lessons/ssg2-01-02.json,ssg2-01-02,steps.0,extended-shapes,RENDER,PASS,,1e852257,"A heptagon with seven sides, an octagon with eight sides, and a square pyramid with a square base and four triangular faces meeting at a point.",A **square pyramid** has a square base and 4 triangle faces that meet at a point on top. It has 5 faces in all: 1 square and 4 triangles.
content/courses/shapes-shares-g2/lessons/ssg2-01-02.json,ssg2-01-02,steps.3,ssg2-pyramid,RENDER,PASS,,a87e38bf,A pyramid's point is a special vertex where all four triangle faces meet.,The pyramid's point is a special vertex where all 4 triangle faces meet. Counting the 4 base corners plus this top point gives 5 vertices.
content/courses/shapes-shares-g2/lessons/ssg2-01-02.json,ssg2-01-02,steps.5,ssg2-pyramid-vs-prism,RENDER,PASS,,1d4b7159,"A pyramid comes to a single point, unlike a cube or rectangular prism which is boxy.",A pyramid is different from a cube or rectangular prism — it comes to a single point instead of having a flat top.
content/courses/shapes-shares-g2/lessons/ssg2-01-03.json,ssg2-01-03,steps.0,extended-shapes,RENDER,PASS,,2db3484c,"A heptagon with seven sides, an octagon with eight sides, and a square pyramid with a square base and four triangular faces meeting at a point.","Now you know shapes from 3 sides all the way to 8: triangle, pentagon, hexagon, heptagon, octagon. Given any side count, you can name the shape."
content/courses/shapes-shares-g2/lessons/ssg2-01-03.json,ssg2-01-03,steps.3,ssg2-near-neighbors,RENDER,PASS,,f2059cd8,Near neighbors are easy to mix up: a heptagon has seven sides and an octagon has eight.,Watch for near neighbors — heptagon (7) and octagon (8) are easy to mix up since they're next to each other in the count.
content/courses/shapes-shares-g2/lessons/ssg2-01-03.json,ssg2-01-03,steps.5,ssg2-shape-family,RENDER,PASS,,7804efcd,"The full shape family from smallest to biggest: triangle three, square four, pentagon five, hexagon six, heptagon seven, octagon eight.","The full family, smallest to biggest: triangle (3), square/rectangle (4), pentagon (5), hexagon (6), heptagon (7), octagon (8)."
content/courses/shapes-shares-g2/lessons/ssg2-02-01.json,ssg2-02-01,steps.0,partition-grid,RENDER,PASS,,b3b3fe6b,"A rectangle partitioned into a grid of three rows and four columns, twelve unit squares in all.","A rectangle can be split into a grid of same-size squares — rows going across, columns going up and down. Count every square in the grid to find the total."
content/courses/shapes-shares-g2/lessons/ssg2-02-01.json,ssg2-02-01,steps.3,ssg2-bigger-grid,RENDER,PASS,,de593fa7,"A bigger grid always has more squares: more rows, more columns, or both means a bigger total.","A bigger grid always has more squares — more rows, more columns, or both means more squares to count."
content/courses/shapes-shares-g2/lessons/ssg2-02-01.json,ssg2-02-01,steps.5,ssg2-single-row,RENDER,PASS,,3ae0b3c2,A single row or single column grid is the simplest case: just count straight across.,A single row or single column grid is the simplest case — just count straight across or straight down.
content/courses/shapes-shares-g2/lessons/ssg2-02-02.json,ssg2-02-02,steps.0,partition-grid,RENDER,PASS,,6184f18f,"A rectangle partitioned into a grid of three rows and four columns, twelve unit squares in all.","Bigger grids just mean more squares to count — the counting idea never changes, even when the grid grows."
content/courses/shapes-shares-g2/lessons/ssg2-02-02.json,ssg2-02-02,steps.3,ssg2-same-total,RENDER,PASS,,20141813,A short wide grid can have the same total as a tall narrow one: two rows of seven and seven rows of two both make fourteen.,"A short, wide grid can have the same total as a tall, narrow one — 2 rows of 7 and 7 rows of 2 both give 14 squares."
content/courses/shapes-shares-g2/lessons/ssg2-02-02.json,ssg2-02-02,steps.5,ssg2-shape-changes,RENDER,PASS,,972608c7,The shape of the grid can change while the total stays the same.,This means the shape of the grid can change while the total stays the same — as long as rows and columns trade places.
