lesson_id,step_id,field,include_arithmetic,pattern,detail,text
alg1-01-01,r1,takeaways,true,WORD_TEARING,"…Undoin⟦g +5⟧…","Undoing +5 means −5; undoing −5 means +5."
alg1-01-01,r1,takeaways,true,WORD_TEARING,"…oing +5 mean⟦s −5⟧…","Undoing +5 means −5; undoing −5 means +5."
alg1-01-01,r1,takeaways,true,WORD_TEARING,"…s −5; undoin⟦g −5⟧…","Undoing +5 means −5; undoing −5 means +5."
alg1-01-01,r1,takeaways,true,WORD_TEARING,"…oing −5 mean⟦s +5⟧…","Undoing +5 means −5; undoing −5 means +5."
alg1-01-01,rem-ts-k,widget.commonErrors[].feedback,true,WORD_TEARING,"…10+4)÷2. Und⟦o +4⟧…","That added 4 instead: (10+4)÷2. Undo +4 by subtracting: 2x = 6, x = 3."
alg1-01-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e +2⟧…","The +2 moved with the wrong sign: 10 − 2 = 8, not 10 + 2 = 12. Then 2x = 8, x = 4."
alg1-01-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…— finish wit⟦h ÷2⟧…","That's 2x, not x — finish with ÷2: x = 4."
alg1-01-02,k2,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e +3⟧…","The +3 moved with the wrong sign: 15 − 3 = 12, not 18. 3x = 12, x = 4."
alg1-01-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e +4⟧…","The +4 moved with the wrong sign: 24 − 4 = 20, not 28. 4x = 20, x = 5."
alg1-01-02,rem-bs-k,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e +1⟧…","The +1 moved with the wrong sign: 7 − 1 = 6, not 8. 2x = 6, x = 3."
alg1-01-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e −6⟧…","The −6 vanished: 6x = 18 gives 3. Add 6 to both sides first: 6x = 24, x = 4."
alg1-02-01,i1,widget.fallbackFeedback,true,WORD_TEARING,"…Undo th⟦e −3⟧…","Undo the −3 first (add 3), then undo the ÷4 (multiply by 4)."
alg1-02-01,i1,widget.fallbackFeedback,true,WORD_TEARING,"…then undo th⟦e ÷4⟧…","Undo the −3 first (add 3), then undo the ÷4 (multiply by 4)."
alg1-02-01,k1,hints,true,WORD_TEARING,"…Undo th⟦e +2⟧…","Undo the +2 first."
alg1-02-01,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e ×3⟧…","The ×3 skipped the constant: multiplying everything first gives x + 6 = 21 (the 2 becomes 6 too), so x = 15."
alg1-02-01,k2,explanationVariants,true,WORD_TEARING,"…Undoin⟦g −3⟧…","Undoing −3 means +3: 2 + 3 = 5, and 5 × 4 = 20."
alg1-02-01,k2,explanationVariants,true,WORD_TEARING,"…oing −3 mean⟦s +3⟧…","Undoing −3 means +3: 2 + 3 = 5, and 5 × 4 = 20."
alg1-02-01,k2,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e −3⟧…","The −3 got subtracted AGAIN: (2 − 3)×4. Undo a −3 by ADDING: x/4 = 5, x = 20."
alg1-02-01,k3,widget.options[].feedback,true,WORD_TEARING,"…÷ 5 undone b⟦y × 5⟧…","Yes — x ÷ 5 undone by × 5: x = 15."
alg1-02-01,ch1,hints,true,WORD_TEARING,"…Undo th⟦e +1⟧…","Undo the +1 first."
alg1-02-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e ×5⟧…","The ×5 skipped the constant: clearing first gives x + 5 = 20 (the 1 becomes 5 too), so x = 15."
alg1-02-01,rem-fe-c,body,true,WORD_TEARING,"…= 12. Undoin⟦g ÷2⟧…","Slow it down with x/2 = 6. Half of x is 6, so x is twice that: x = 12. Undoing ÷2 is ×2. Check: 12/2 = 6. ✓"
alg1-02-01,rem-fe-c,body,true,WORD_TEARING,"…Undoing ÷2 i⟦s ×2⟧…","Slow it down with x/2 = 6. Half of x is 6, so x is twice that: x = 12. Undoing ÷2 is ×2. Check: 12/2 = 6. ✓"
alg1-02-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e ×6⟧…","The ×6 hit only the LEFT side: 5x = 5 gives 1. Both sides scale: 5x = 30, x = 6."
alg1-02-02,k2,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e ×10⟧…","The ×10 hit only the LEFT side: 7x = 7 gives 1. Both sides scale: 7x = 70, x = 10."
alg1-02-02,k3,widget.options[].feedback,true,WORD_TEARING,"… all take th⟦e ×6⟧…","Yes — x/2, x/3, AND the 5 all take the ×6: 3x + 2x = 30."
alg1-02-02,k3,widget.options[].feedback,true,WORD_TEARING,"…ft side grow⟦s ×6⟧…","Then the left side grows ×6 while the right stays — the balance breaks. The 5 becomes 30 too."
alg1-02-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…Th⟦e ×12⟧…","The ×12 hit only the LEFT side: 7x = 7 gives 1. The 7 scales too: 7x = 84, x = 12."
alg1-02-02,rem-lc-c,body,true,WORD_TEARING,"…o x = 4. Wit⟦h ×2⟧…","Slow it down with x/2 + x/2 = 4. Two halves of x make a whole x — so x = 4. With ×2: x + x = 8, 2x = 8, x = 4. Same answer, both roads."
alg1-02-03,i1,body,true,WORD_TEARING,"…uation to it⟦s ×10⟧…","Match each decimal equation to its ×10 version."
alg1-02-03,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…0.5. Undo th⟦e +1.2⟧…","That divided before subtracting: 3.7 ÷ 0.5. Undo the +1.2 FIRST: 0.5x = 2.5, x = 5."
alg1-02-03,c2,body,true,WORD_TEARING,"… + 3 = 4, th⟦e ×10⟧…","The classic slip: shifting the decimals but leaving a **whole number** unshifted. In 0.2x + 3 = 4, the ×10 turns 3 into 30 and 4 into 40 — zeros for everyone."
alg1-02-03,i2,widget.fallbackFeedback,true,WORD_TEARING,"…ft everythin⟦g ×10⟧…","Shift everything ×10, then the two-step: constant, coefficient."
alg1-02-03,k2,widget.commonErrors[].feedback,true,WORD_TEARING,"…de by 0.2 (o⟦r ×5⟧…","1 is 0.2x — a FIFTH of x. Divide by 0.2 (or ×5): x = 5."
alg1-02-03,k2,widget.commonErrors[].feedback,true,WORD_TEARING,"…0.2. Undo th⟦e +3⟧…","That divided before subtracting: 4 ÷ 0.2. Undo the +3 FIRST: 0.2x = 1, x = 5."
alg1-02-03,k3,widget.options[].feedback,true,WORD_TEARING,"… — every ter⟦m ×10⟧…","Yes — every term ×10, whole numbers included."
alg1-02-03,k3,widget.options[].feedback,true,WORD_TEARING,"…skipped — th⟦e ×10⟧…","The 3 and 4 got skipped — the ×10 reaches EVERY term: 2x + 30 = 40."
alg1-03-01,k1,explanationVariants,true,RAW_FRACTION,"8/2","W = (P − 2L)/2. With P = 20 and L = 6: (20 − 12)/2 = 8/2 = 4."
alg1-03-01,k1,widget.fallbackFeedback,true,RAW_FRACTION,"8/2","W = (20 − 2·6)/2 = 8/2 = 4."
alg1-03-01,k2,hints,true,WORD_TEARING,"…Und⟦o × b⟧…","Undo × by ÷."
alg1-03-01,ch1,explanationVariants,true,WORD_TEARING,"…Are⟦a ÷ w⟧…","Area ÷ width = length: 48 ÷ 6 = 8."
alg1-03-01,ch1,explanationVariants,true,WORD_TEARING,"…Area ÷ widt⟦h = l⟧…","Area ÷ width = length: 48 ÷ 6 = 8."
alg1-03-01,ch1,widget.fallbackFeedback,true,RAW_FRACTION,"48/6","L = A/W = 48/6 = 8."
alg1-03-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"… 48 − 6. Are⟦a = L × W⟧…","That subtracted: 48 − 6. Area = L × W, so L = A/W = 48/6 = 8."
alg1-03-01,ch1,widget.commonErrors[].feedback,true,RAW_FRACTION,"48/6","That subtracted: 48 − 6. Area = L × W, so L = A/W = 48/6 = 8."
alg1-03-02,k1,explanationVariants,true,RAW_FRACTION,"48/6","h = 2A/b. With A = 24 and b = 6: (2·24)/6 = 48/6 = 8."
alg1-03-02,k1,widget.fallbackFeedback,true,RAW_FRACTION,"48/6","h = 2A/b = 48/6 = 8."
alg1-03-02,c2,body,true,WORD_TEARING,"…line **y = m⟦x + b⟧…","The line **y = mx + b** solved for x needs two undos: subtract b (y − b = mx), then divide by m. So **x = (y − b)/m** — subtract, then divide."
alg1-03-02,k2,explanationVariants,true,WORD_TEARING,"…y = m⟦x + b⟧…","y = mx + b, solve for x: subtract b, THEN divide by m → x = (y − b)/m."
alg1-03-02,k2,hints,true,WORD_TEARING,"…Undo th⟦e + b⟧…","Undo the + b first."
alg1-03-02,k3,explanationVariants,true,RAW_FRACTION,"8/2","x = (y − b)/m. With y = 9, m = 2, b = 1: (9 − 1)/2 = 8/2 = 4."
alg1-03-02,k3,widget.fallbackFeedback,true,RAW_FRACTION,"8/2","x = (9 − 1)/2 = 8/2 = 4."
alg1-03-02,ch1,explanationVariants,true,RAW_FRACTION,"60/5","b = 2A/h. With A = 30 and h = 5: (2·30)/5 = 60/5 = 12."
alg1-03-02,ch1,widget.fallbackFeedback,true,RAW_FRACTION,"60/5","b = 2A/h = 60/5 = 12."
alg1-03-02,rem-lf-k,explanationVariants,true,WORD_TEARING,"…Undo th⟦e ÷k⟧…","Undo the ÷k by ×k: x = ck."
alg1-03-02,rem-lf-k,explanationVariants,true,WORD_TEARING,"…ndo the ÷k b⟦y ×k⟧…","Undo the ÷k by ×k: x = ck."
alg1-03-03,c1,body,true,RAW_FRACTION,"5/9","Temperature ties them together: **C = (F − 32)·5/9**. To solve for F, undo each layer in reverse: multiply by 9, divide by 5, then add 32. The result is **F = 9C/5 + 32** — the everyday conversion."
alg1-03-03,i1,widget.missFeedback,true,WORD_TEARING,"…THEN undo th⟦e −32⟧…","Peel the 5/9 off first (×9, ÷5), THEN undo the −32 by adding 32."
alg1-03-03,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…ou forgot th⟦e + 32⟧…","That's 9C/5 — you forgot the + 32. Add it: 180 + 32 = 212."
alg1-03-03,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…5 = 180, the⟦n + 32 = 212⟧…","That added 32 to C first (100 + 32 = 132), skipping the 9/5 scaling. Scale FIRST: 9·100/5 = 180, then + 32 = 212."
alg1-03-03,k2,explanationVariants,true,WORD_TEARING,"…Undo th⟦e + a⟧…","Undo the + a first, then the × 2 — keep (c − a) together over 2."
alg1-03-03,k2,explanationVariants,true,WORD_TEARING,"…rst, then th⟦e × 2⟧…","Undo the + a first, then the × 2 — keep (c − a) together over 2."
alg1-03-03,k3,widget.commonErrors[].feedback,true,WORD_TEARING,"…/5 = 45, the⟦n + 32 = 77⟧…","That added 32 to C first (25 + 32), skipping the scaling. Scale first: 9·25/5 = 45, then + 32 = 77."
alg1-03-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…/5 = 36, the⟦n + 32 = 68⟧…","That added 32 to C first (20 + 32), skipping the scaling. Scale first: 9·20/5 = 36, then + 32 = 68."
alg1-03-03,rem-ml-k,explanationVariants,true,WORD_TEARING,"…Und⟦o + 6⟧…","Undo + 6, then ÷ 2, keeping (c − 6) together."
alg1-03-03,rem-ml-k,explanationVariants,true,WORD_TEARING,"…ndo + 6, the⟦n ÷ 2⟧…","Undo + 6, then ÷ 2, keeping (c − 6) together."
alg1-04-01,i1,widget.fallbackFeedback,true,WORD_TEARING,"…de by 2 — th⟦e < c⟧…","Same moves as an equation: subtract 3, divide by 2 — the < carries along."
alg1-04-01,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…n... undo th⟦e +3⟧…","That divided before subtracting: 11 ÷ 2 then... undo the +3 FIRST: 2x < 8, so x < 4."
alg1-04-01,i2,widget.missFeedback,true,WORD_TEARING,"…en circle fo⟦r < o⟧…","Open circle for < or >, filled for ≤ or ≥; arrow points toward the allowed numbers."
alg1-04-01,i2,widget.missFeedback,true,WORD_TEARING,"…>, filled fo⟦r ≤ o⟧…","Open circle for < or >, filled for ≤ or ≥; arrow points toward the allowed numbers."
alg1-04-01,k2,hints,true,WORD_TEARING,"…Doe⟦s ≥ i⟧…","Does ≥ include the number itself?"
alg1-04-01,k2,widget.options[].feedback,true,WORD_TEARING,"…re for stric⟦t < o⟧…","Open circles are for strict < or >. Since ≥ includes 3, fill it in."
alg1-04-01,k2,widget.options[].feedback,true,WORD_TEARING,"…< or >. Sinc⟦e ≥ i⟧…","Open circles are for strict < or >. Since ≥ includes 3, fill it in."
alg1-04-01,k3,hints,true,WORD_TEARING,"…Less tha⟦n = s⟧…","Less than = smaller numbers."
alg1-04-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…1 first. Und⟦o +1⟧…","That divided 13 by 4 without subtracting 1 first. Undo +1: 4x ≤ 12, so x ≤ 3."
alg1-04-01,r1,takeaways,true,WORD_TEARING,"…me moves; th⟦e < o⟧…","Use the same moves; the < or > carries along."
alg1-04-01,r1,takeaways,true,WORD_TEARING,"…ves; the < o⟦r > c⟧…","Use the same moves; the < or > carries along."
alg1-04-01,rem-si-c,body,true,WORD_TEARING,"…quation — th⟦e < s⟧…","Slow it down with x + 2 < 5. Subtract 2 from both sides: x < 3. Just like an equation — the < stays put. Every number below 3 works: try 0 (0 + 2 = 2 < 5 ✓)."
alg1-04-01,rem-si-k,explanationVariants,true,WORD_TEARING,"…Undo th⟦e +2⟧…","Undo the +2: x < 3."
alg1-04-01,rem-si-k,widget.commonErrors[].feedback,true,WORD_TEARING,"…+ 2. Undo th⟦e +2⟧…","That added 2 instead of subtracting: 5 + 2. Undo the +2 by subtracting: x < 3."
alg1-04-02,c1,body,true,WORD_TEARING,"…lity**. Solv⟦e −2⟧…","One move breaks the pattern: **multiplying or dividing by a negative flips the inequality**. Solve −2x < 6 by dividing by −2 — and the `<` becomes `>`: **x > −3**. The number line mirrors across zero, so the direction reverses."
alg1-04-02,c1,body,true,WORD_TEARING,"…y dividing b⟦y −2⟧…","One move breaks the pattern: **multiplying or dividing by a negative flips the inequality**. Solve −2x < 6 by dividing by −2 — and the `<` becomes `>`: **x > −3**. The number line mirrors across zero, so the direction reverses."
alg1-04-02,k1,explanationVariants,true,WORD_TEARING,"… 6: divide b⟦y −2⟧…","−2x < 6: divide by −2 and FLIP the sign → x > −3."
alg1-04-02,k1,explanationVariants,true,WORD_TEARING,"…e boundary i⟦s −3⟧…","Dividing by a negative reverses <: the boundary is −3 and x is GREATER than it."
alg1-04-02,k1,hints,true,WORD_TEARING,"…Divide b⟦y −2⟧…","Divide by −2."
alg1-04-02,k1,widget.missFeedback,true,WORD_TEARING,"…Divide b⟦y −2⟧…","Divide by −2 — dividing by a negative FLIPS the inequality."
alg1-04-02,k1,widget.successFeedback,true,WORD_TEARING,"…— dividing b⟦y −2⟧…","Yes — dividing by −2 flips < to >, giving x > −3."
alg1-04-02,k1,widget.successFeedback,true,WORD_TEARING,"…g by −2 flip⟦s < t⟧…","Yes — dividing by −2 flips < to >, giving x > −3."
alg1-04-02,i2,widget.fallbackFeedback,true,WORD_TEARING,"…hen divide b⟦y −3⟧…","Subtract 1 (no flip), then divide by −3 (flip): x < −3."
alg1-04-02,k2,explanationVariants,true,WORD_TEARING,"…9), divide b⟦y −3⟧…","−3x + 1 > 10: subtract 1 (−3x > 9), divide by −3 and flip → x < −3."
alg1-04-02,k2,explanationVariants,true,WORD_TEARING,"…Th⟦e +1⟧…","The +1 doesn't flip; dividing by −3 does: x < −3."
alg1-04-02,k2,explanationVariants,true,WORD_TEARING,"…; dividing b⟦y −3⟧…","The +1 doesn't flip; dividing by −3 does: x < −3."
alg1-04-02,k2,hints,true,WORD_TEARING,"…Divide b⟦y −3⟧…","Divide by −3 — and flip."
alg1-04-02,k2,widget.missFeedback,true,WORD_TEARING,"…hen divide b⟦y −3⟧…","Subtract 1, then divide by −3 and flip the sign."
alg1-04-02,k2,widget.successFeedback,true,WORD_TEARING,"…−3x > 9, the⟦n ÷(−3)⟧…","Yes — −3x > 9, then ÷(−3) flips > to <: x < −3."
alg1-04-02,k2,widget.successFeedback,true,WORD_TEARING,"…n ÷(−3) flip⟦s > t⟧…","Yes — −3x > 9, then ÷(−3) flips > to <: x < −3."
alg1-04-02,k3,explanationVariants,true,WORD_TEARING,"…hen divide b⟦y −1⟧…","Only ×/÷ by a negative flips. In 5 − x > 2, you'd subtract 5 then divide by −1 (the −x) — THAT division flips."
alg1-04-02,k3,explanationVariants,true,WORD_TEARING,"…de by −1 (th⟦e −x⟧…","Only ×/÷ by a negative flips. In 5 − x > 2, you'd subtract 5 then divide by −1 (the −x) — THAT division flips."
alg1-04-02,k3,explanationVariants,true,WORD_TEARING,"…viding by th⟦e −1⟧…","Subtracting 5 doesn't flip; dividing by the −1 on x does."
alg1-04-02,k3,hints,true,WORD_TEARING,"…Dividing b⟦y −1⟧…","Dividing by −1 flips."
alg1-04-02,k3,widget.options[].feedback,true,WORD_TEARING,"…— dividing b⟦y −1⟧…","Yes — dividing by −1 (a negative) reverses the inequality."
alg1-04-02,ch1,explanationVariants,true,WORD_TEARING,"…3), divide b⟦y −1⟧…","−x + 4 ≤ 1: subtract 4 (−x ≤ −3), divide by −1 and flip → x ≥ 3."
alg1-04-02,ch1,explanationVariants,true,WORD_TEARING,"…Th⟦e −1⟧…","The −1 on x forces the flip: x ≥ 3."
alg1-04-02,ch1,hints,true,WORD_TEARING,"…Divide b⟦y −1⟧…","Divide by −1 — and flip."
alg1-04-02,ch1,widget.missFeedback,true,WORD_TEARING,"…hen divide b⟦y −1⟧…","Subtract 4, then divide by −1 — the flip comes with the negative divide."
alg1-04-02,ch1,widget.successFeedback,true,WORD_TEARING,"…−x ≤ −3, the⟦n ÷(−1)⟧…","Yes — −x ≤ −3, then ÷(−1) flips ≤ to ≥: x ≥ 3."
