# sourceSeal=66ac01f+inputs.e3761fe8ab55 generatedBy=scripts/audit/math-presentation-indexes.mts
# sourceInputSha256=e3761fe8ab55ba740dde5fc152343290c9ca48c9fcd040bb2c0c0bc6b94e043d sourceInputFiles=2011
# authoredCoverage=mainSteps:15653,remedialSteps:3394,explanationVariants:17154,mainExplanationVariants:13760,remedialExplanationVariants:3394,takeaways:5100,teasers:1701,narrations:1650,mainNarrations:1100,remedialNarrations:550,strings:153708
# A symbol that is part of an EXPRESSION which failed to tokenize — not a symbol used as a word.
# Measured as the PROSE RESIDUE after authoredMathParts removes every island — what the learner reads, not what the author wrote.
# Surface is derived from the call sites: widget spec strings render with arithmetic OFF, lesson body/hints/feedback with arithmetic ON.
# One row per (source, owner, unit, field, shape); a generator emitting the same shape at every seed appears once, with one representative seed.
source,owner,unit,field,surface,shape,seed,residue,text
generated,g12-polar-parametric,polar-parametric__pp-polar-form__buildExpression,widget.commonBuilds[1].feedback,arithmetic-off,expression with √ left untokenized,g12-polar-parametric|polar-parametric__pp-polar-form__buildExpression|core|4,"r = √(1² + ()²) = = 2, not 4 — don't skip the root.","r = √(1² + (√3)²) = √4 = 2, not 4 — don't skip the root."
generated,g12-polar-parametric,polar-parametric__pp-roses__mcq,widget.prompt,arithmetic-off,expression with θ left untokenized,g12-polar-parametric|polar-parametric__pp-roses__mcq|support|0,Describe r = 3 sin(5θ).,Describe r = 3 sin(5θ).
generated,g12-polar-parametric,polar-parametric__pp-roses__numeric,widget.prompt,arithmetic-off,expression with θ left untokenized,g12-polar-parametric|polar-parametric__pp-roses__numeric|support|0,"For r = 6 cos(7θ), compute (number of petals) × (petal length).","For r = 6 cos(7θ), compute (number of petals) × (petal length)."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-boundary-rule__mcq,widget.options[1].feedback,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-boundary-rule__mcq|support|0,"Exactly — one multiplication, two cases, and the student silently picked one. Test x = 0: 0/(−2) = ✓, yet 0 ≥ 3 ✗.","Exactly — one multiplication, two cases, and the student silently picked one. Test x = 0: 0/(−2) = 0 ≤ 3 ✓, yet 0 ≥ 3 ✗."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-boundary-rule__mcq,widget.options[1].label,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-boundary-rule__mcq|core|1,Yes — zeros of the top always join for ≥,Yes — zeros of the top always join for ≥
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-boundary-rule__mcq,widget.options[0].label,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-boundary-rule__mcq|support|3,Yes — zeros of the top always join for ≥,Yes — zeros of the top always join for ≥
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-boundary-rule__mcq,widget.options[2].label,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-boundary-rule__mcq|core|7,Yes — zeros of the top always join for ≥,Yes — zeros of the top always join for ≥
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-boundary-rule__mcq,widget.options[0].feedback,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-boundary-rule__mcq|stretch|11,"Exactly — one multiplication, two cases, and the student silently picked one. Test x = 0: 0/(−2) = ✓, yet 0 ≥ 3 ✗.","Exactly — one multiplication, two cases, and the student silently picked one. Test x = 0: 0/(−2) = 0 ≤ 3 ✓, yet 0 ≥ 3 ✗."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-boundary-rule__numeric,widget.commonErrors[1].feedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-boundary-rule__numeric|support|0,"With ≤, the numerator's zeros do join: at x = 0 and x = 6 the expression is exactly 0. Two closed points.","With ≤, the numerator's zeros do join: at x = 0 and x = 6 the expression is exactly 0. Two closed points."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-ineq-scratch__buildExpression,widget.successFeedback,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-ineq-scratch__buildExpression|support|0,"Right — outer + intervals, endpoints included by ≥.","Right — outer + intervals, endpoints included by ≥."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-ineq-scratch__buildExpression,widget.prompt,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-ineq-scratch__buildExpression|stretch|2,Where is x³ ≥ 4x?,Where is x³ ≥ 4x?
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-ineq-scratch__buildExpression,widget.commonBuilds[1].feedback,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-ineq-scratch__buildExpression|stretch|2,"Test x = 1: 1 ≥ 4 is false. The solution skips (0, 2): ≤ 0 or .","Test x = 1: 1 ≥ 4 is false. The solution skips (0, 2): −2 ≤ x ≤ 0 or x ≥ 2."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-ineq-scratch__numeric,widget.commonErrors[2].feedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-ineq-scratch__numeric|support|0,"The solution is only [2, 4] — test x = 1: 1 + 8 = 9 ≤ 6 fails. Integers 2, 3, 4.","The solution is only [2, 4] — test x = 1: 1 + 8 = 9 ≤ 6 fails. Integers 2, 3, 4."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rearrange__buildExpression,widget.prompt,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-rearrange__buildExpression|support|3,Rewriting 2/ as a single fraction ≥ 0 gives:,Rewriting 2/(x + 1) ≥ 1 as a single fraction ≥ 0 gives:
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rearrange__buildExpression,widget.tokens[5].label,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-rearrange__buildExpression|support|3,≥ 0,≥ 0
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rearrange__buildExpression,widget.commonBuilds[1].feedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-rearrange__buildExpression|core|4,"That middle interval FAILS: at x = 2.5 the original gives 5, and 5 ≤ 3 is false. Keep the outer pieces.","That middle interval FAILS: at x = 2.5 the original gives 5, and 5 ≤ 3 is false. Keep the outer pieces."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rearrange__buildExpression,widget.missFeedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-rearrange__buildExpression|core|4,Chart across both cuts: the left piece and the closed-at-3 right piece survive the ≤.,Chart across both cuts: the left piece and the closed-at-3 right piece survive the ≤.
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rearrange__buildExpression,widget.successFeedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-rearrange__buildExpression|core|4,"Right — and sanity-check the original: 0/(−2) = ✓, = 5 ≤ 3 ✗, = ✓.","Right — and sanity-check the original: 0/(−2) = 0 ≤ 3 ✓, 2.5/0.5 = 5 ≤ 3 ✗, 3/1 = 3 ≤ 3 ✓."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rearrange__buildExpression,widget.tokens[4].label,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-rearrange__buildExpression|core|7,≥ 0,≥ 0
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rearrange__buildExpression,widget.tokens[1].label,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-rearrange__buildExpression|stretch|8,≥ 0,≥ 0
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rearrange__numeric,widget.prompt,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-rearrange__numeric|support|0,How many INTEGERS x with ≤ 6 satisfy x/?,How many INTEGERS x with −3 ≤ x ≤ 6 satisfy x/(x − 2) ≤ 3?
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-signchart__buildExpression,widget.commonBuilds[0].feedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-signchart__buildExpression|support|0,"With ≤ (not <), the zeros satisfy f = — include them: ≤ 2.","With ≤ (not <), the zeros satisfy f = 0 ≤ 0 — include them: −1 ≤ x ≤ 2."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-signchart__buildExpression,widget.commonBuilds[1].feedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-signchart__buildExpression|support|0,"Those intervals test POSITIVE (e.g. f(3) = 4). For ≤ 0, keep the middle: ≤ 2.","Those intervals test POSITIVE (e.g. f(3) = 4). For ≤ 0, keep the middle: −1 ≤ x ≤ 2."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-signchart__buildExpression,widget.missFeedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-signchart__buildExpression|support|0,"The middle interval is negative, and ≤ closes both zero endpoints.","The middle interval is negative, and ≤ closes both zero endpoints."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-signchart__buildExpression,widget.successFeedback,arithmetic-off,expression with ≤ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-signchart__buildExpression|support|0,"Right — the middle interval is negative, and ≤ pulls in both zeros.","Right — the middle interval is negative, and ≤ pulls in both zeros."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-signchart__buildExpression,widget.commonBuilds[1].feedback,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-signchart__buildExpression|support|6,"So close — but ≥ includes the zeros: at x = 1 and x = 4, f = holds.","So close — but ≥ includes the zeros: at x = 1 and x = 4, f = 0 ≥ 0 holds."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-signchart__buildExpression,widget.missFeedback,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-signchart__buildExpression|support|6,"Outer intervals are positive, and ≥ pulls both zeros in.","Outer intervals are positive, and ≥ pulls both zeros in."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-signchart__buildExpression,widget.successFeedback,arithmetic-off,expression with ≥ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-signchart__buildExpression|support|6,"Right — outer positives, endpoints included by the ≥.","Right — outer positives, endpoints included by the ≥."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-slant-find__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-slant-find__mcq|core|1,"The 3 is the REMAINDER, not the quotient's constant. Verify: (x + 1)(x + 3) = x² + 4x + 3 ≠ the dividend's x² + 3x.","The 3 is the REMAINDER, not the quotient's constant. Verify: (x + 1)(x + 3) = x² + 4x + 3 ≠ the dividend's x² + 3x."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-slant-find__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-slant-find__mcq|support|3,"The 3 is the REMAINDER, not the quotient's constant. Verify: (x + 1)(x + 3) = x² + 4x + 3 ≠ the dividend's x² + 3x.","The 3 is the REMAINDER, not the quotient's constant. Verify: (x + 1)(x + 3) = x² + 4x + 3 ≠ the dividend's x² + 3x."
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-slant-find__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g12-polynomial-rational-analysis|polynomial-rational-analysis__pra-slant-find__mcq|core|4,"The 3 is the REMAINDER, not the quotient's constant. Verify: (x + 1)(x + 3) = x² + 4x + 3 ≠ the dividend's x² + 3x.","The 3 is the REMAINDER, not the quotient's constant. Verify: (x + 1)(x + 3) = x² + 4x + 3 ≠ the dividend's x² + 3x."
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-mixed-comp__mcq,widget.options[0].label,arithmetic-off,expression with ≥ left untokenized,g12-trig-graphs-inverses|trig-graphs-inverses__tg-mixed-comp__mcq|support|0,+ — branch angles always have cos ≥ 0,+4/5 — branch angles always have cos ≥ 0
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-mixed-comp__mcq,widget.options[2].label,arithmetic-off,expression with ≥ left untokenized,g12-trig-graphs-inverses|trig-graphs-inverses__tg-mixed-comp__mcq|core|1,+ — branch angles always have cos ≥ 0,+4/5 — branch angles always have cos ≥ 0
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-mixed-comp__mcq,widget.options[1].label,arithmetic-off,expression with ≥ left untokenized,g12-trig-graphs-inverses|trig-graphs-inverses__tg-mixed-comp__mcq|support|9,+ — branch angles always have cos ≥ 0,+4/5 — branch angles always have cos ≥ 0
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-tan-shape__mcq,widget.options[0].label,arithmetic-off,expression with π left untokenized,g12-trig-graphs-inverses|trig-graphs-inverses__tg-tan-shape__mcq|support|0,"At the multiples of π (0, π, , …)","At the multiples of π (0, π, 2π, …)"
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-tan-shape__mcq,widget.options[1].label,arithmetic-off,expression with π left untokenized,g12-trig-graphs-inverses|trig-graphs-inverses__tg-tan-shape__mcq|core|1,"At the multiples of π (0, π, , …)","At the multiples of π (0, π, 2π, …)"
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-tan-shape__mcq,widget.options[2].label,arithmetic-off,expression with π left untokenized,g12-trig-graphs-inverses|trig-graphs-inverses__tg-tan-shape__mcq|support|6,"At the multiples of π (0, π, , …)","At the multiples of π (0, π, 2π, …)"
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-tan-values__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g12-trig-graphs-inverses|trig-graphs-inverses__tg-tan-values__mcq|stretch|2,cos() = − ≠ 0 — no wall here. The value is −1.,cos(3π/4) = −√2/2 ≠ 0 — no wall here. The value is −1.
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-tan-values__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g12-trig-graphs-inverses|trig-graphs-inverses__tg-tan-values__mcq|core|4,cos() = − ≠ 0 — no wall here. The value is −1.,cos(3π/4) = −√2/2 ≠ 0 — no wall here. The value is −1.
